CÓDIGO DO ALIMENTO,DESCRIÇÃO DO ALIMENTO,CÓDIGO DA PREPARAÇÃO,DESCRIÇÃO DA PREPARAÇÃO,CÓDIGO DO TIPO DE MEDIDA,DESCRIÇÃO DO TIPO DE MEDIDA,CÓDIGO DO TIPO DE MEDIDA PADRÃO,DESCRIÇÃO DO TIPO DE MEDIDA PADRÃO,QUANTIDADE    EM            GRAMAS,CÓDIGO DA FONTE DE REFERÊNCIA,DESCRIÇÃO DO ALIMENTO NA REFERÊNCIA
6303001,SOJA EM GRAO,99,NAO SE APLICA,87,PORCAO,16,COLHER DE SOPA,43,2,Soja cozida (somente grãos) - porção Guia Alimentar
6303001,SOJA EM GRAO,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17,CONCHA,35,1,Feijão branco cozido - colher de arroz cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,14,COLHER DE CHA,17,CONCHA,4.3,1,Feijão branco cozido - 1/4 colher de sopa cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,15,COLHER DE SOBREMESA,17,CONCHA,8.5,1,Feijão branco cozido - 1/2 colher de sopa cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,16,COLHER DE SOPA,17,CONCHA,17,1,Feijão branco cozido - colher de sopa cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,17,CONCHA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,18,COPO AMERICANO,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,22,COPO MEDIO,17,CONCHA,280,1,Feijão branco cozido - 2 conchas média cheias
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,26,CUMBUCA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,28,ESCUMADEIRA,17,CONCHA,35,1,Feijão branco cozido - colher de arroz cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,68,GRAMA,17,CONCHA,1,15,Grama
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,82,PEGADOR,17,CONCHA,17,1,Feijão branco cozido - colher de sopa cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,87,PORCAO,17,CONCHA,50,2,Feijão cozido (somente grãos) - porção Guia Alimentar
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,91,PRATO DE SOBREMESA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,92,PRATO FUNDO,17,CONCHA,280,1,Feijão branco cozido - 2 conchas média cheias
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,93,PRATO RASO,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,94,QUILO,17,CONCHA,1000,15,Quilo
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,102,TIGELA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6303102,"FEIJAO (PRETO, MULATINHO, ROXO, ROSINHA, ETC)",99,NAO SE APLICA,106,XICARA DE CHA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,16,COLHER DE SOPA,60,1,Angu - colher de arroz cheia
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,35,1,Angu - colher de sopa cheia
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,17,CONCHA,16,COLHER DE SOPA,150,1,Angu - concha média cheia
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,28,ESCUMADEIRA,16,COLHER DE SOPA,60,1,Angu - colher de arroz cheia
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,92,PRATO FUNDO,16,COLHER DE SOPA,500,1,Angu - prato fundo
6303501,QUIRERA NAO ESPECIFICADA,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17,CONCHA,35,1,Feijão branco cozido - colher de arroz cheia
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,17,CONCHA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,68,GRAMA,17,CONCHA,1,15,Grama
6304034,FEIJAO VERDE ORGANICO,99,NAO SE APLICA,94,QUILO,17,CONCHA,1000,15,Quilo
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17,CONCHA,35,1,Feijão branco cozido - colher de arroz cheia
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,17,CONCHA,17,1,Feijão branco cozido - colher de sopa cheia
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,17,CONCHA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,28,ESCUMADEIRA,17,CONCHA,35,1,Feijão branco cozido - colher de arroz cheia
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,68,GRAMA,17,CONCHA,1,15,Grama
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,87,PORCAO,17,CONCHA,50,2,Feijão cozido (somente grãos) - porção Guia Alimentar
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,92,PRATO FUNDO,17,CONCHA,280,1,Feijão branco cozido - 2 conchas média cheias
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,93,PRATO RASO,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6304101,FEIJAO ORGANICO,99,NAO SE APLICA,94,QUILO,17,CONCHA,1000,15,Quilo
6304201,PIPOCA  LIGHT,99,NAO SE APLICA,68,GRAMA,80,PACOTE,1,15,Grama
6304201,PIPOCA  LIGHT,99,NAO SE APLICA,80,PACOTE,80,PACOTE,20,1,Pipoca com sal - pacote médio
6304201,PIPOCA  LIGHT,99,NAO SE APLICA,94,QUILO,80,PACOTE,1000,15,Quilo
6304301,ARROZ ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17,CONCHA,45,1,Arroz cozido - colher de arroz cheia
6304301,ARROZ ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,17,CONCHA,25,1,Arroz cozido - colher de sopa cheia
6304301,ARROZ ORGANICO,99,NAO SE APLICA,17,CONCHA,17,CONCHA,100,1,Arroz cozido - concha média cheia
6304301,ARROZ ORGANICO,99,NAO SE APLICA,28,ESCUMADEIRA,17,CONCHA,85,1,Arroz cozido - escumadeira média cheia
6304301,ARROZ ORGANICO,99,NAO SE APLICA,68,GRAMA,17,CONCHA,1,15,Grama
6304301,ARROZ ORGANICO,99,NAO SE APLICA,92,PRATO FUNDO,17,CONCHA,200,1,Arroz cozido - prato fundo cheio
6304301,ARROZ ORGANICO,99,NAO SE APLICA,93,PRATO RASO,17,CONCHA,75,4,Arroz - prato raso
6304301,ARROZ ORGANICO,99,NAO SE APLICA,94,QUILO,17,CONCHA,1000,15,Quilo
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,12,COLHER DE ARROZ/SERVIR,63,1,Arroz integral cozido - colher de arroz cheia
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,12,COLHER DE ARROZ/SERVIR,20,1,Arroz integral cozido - colher de sopa cheia
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,17,CONCHA,12,COLHER DE ARROZ/SERVIR,117,1,Arroz integral cozido - concha média cheia
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,28,ESCUMADEIRA,12,COLHER DE ARROZ/SERVIR,59,1,Arroz integral cozido - escumadeira média cheia
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,68,GRAMA,12,COLHER DE ARROZ/SERVIR,1,15,Grama
6304401,ARROZ INTEGRAL ORGANICO,99,NAO SE APLICA,94,QUILO,12,COLHER DE ARROZ/SERVIR,1000,15,Quilo
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,17,CONCHA,35,1,Feijão branco cozido - colher de arroz cheia
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,16,COLHER DE SOPA,17,CONCHA,17,1,Feijão branco cozido - colher de sopa cheia
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,17,CONCHA,17,CONCHA,140,1,Feijão branco cozido - concha média cheia
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,68,GRAMA,17,CONCHA,1,15,Grama
6304602,FEIJAO SOJA ORGANICO,99,NAO SE APLICA,94,QUILO,17,CONCHA,1000,15,Quilo
6304901,QUINOA,99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,5,5,Quinoa em flocos Mãe Terra - colher de sopa
6304901,QUINOA,99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6304901,QUINOA,99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6400101,BATATA INGLESA,1,CRU(A),68,GRAMA,87,PORCAO,1,15,Grama
6400101,BATATA INGLESA,1,CRU(A),87,PORCAO,87,PORCAO,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,1,CRU(A),94,QUILO,87,PORCAO,1000,15,Quilo
6400101,BATATA INGLESA,1,CRU(A),104,UNIDADE PEQUENA,87,PORCAO,70,1,Batata inglesa cozida - unidade pequena
6400101,BATATA INGLESA,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,103,UNIDADE,60,1,Batata inglesa cozida - colher de arroz cheia
6400101,BATATA INGLESA,2,CROZIDO(A),14,COLHER DE CHA,103,UNIDADE,7.5,1,Batata inglesa cozida - 1/4 colher de sopa cheia
6400101,BATATA INGLESA,2,CROZIDO(A),15,COLHER DE SOBREMESA,103,UNIDADE,15,1,Batata inglesa cozida - 1/2 colher de sopa cheia
6400101,BATATA INGLESA,2,CROZIDO(A),16,COLHER DE SOPA,103,UNIDADE,30,1,Batata inglesa cozida - colher de sopa cheia
6400101,BATATA INGLESA,2,CROZIDO(A),17,CONCHA,103,UNIDADE,80,1,Batata inglesa cozida - escumadeira média cheia
6400101,BATATA INGLESA,2,CROZIDO(A),28,ESCUMADEIRA,103,UNIDADE,80,1,Batata inglesa cozida - escumadeira média cheia
6400101,BATATA INGLESA,2,CROZIDO(A),32,FATIA,103,UNIDADE,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,2,CROZIDO(A),35,GARFADA,103,UNIDADE,30,1,Batata inglesa cozida - colher de sopa cheia
6400101,BATATA INGLESA,2,CROZIDO(A),68,GRAMA,103,UNIDADE,1,15,Grama
6400101,BATATA INGLESA,2,CROZIDO(A),78,METADE,103,UNIDADE,70,1,Batata inglesa cozida - 1/2 unidade média
6400101,BATATA INGLESA,2,CROZIDO(A),81,PEDACO,103,UNIDADE,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,2,CROZIDO(A),82,PEGADOR,103,UNIDADE,30,1,Batata inglesa cozida - colher de sopa cheia
6400101,BATATA INGLESA,2,CROZIDO(A),87,PORCAO,103,UNIDADE,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,2,CROZIDO(A),93,PRATO RASO,103,UNIDADE,100,7,Batata inglesa cozida - prato de sobremesa
6400101,BATATA INGLESA,2,CROZIDO(A),94,QUILO,103,UNIDADE,1000,15,Quilo
6400101,BATATA INGLESA,2,CROZIDO(A),96,RODELA,103,UNIDADE,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,2,CROZIDO(A),103,UNIDADE,103,UNIDADE,140,1,Batata inglesa cozida - unidade média
6400101,BATATA INGLESA,2,CROZIDO(A),104,UNIDADE PEQUENA,103,UNIDADE,70,1,Batata inglesa cozida - unidade pequena
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,68,GRAMA,87,PORCAO,1,15,Grama
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,87,PORCAO,87,PORCAO,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,94,QUILO,87,PORCAO,1000,15,Quilo
6400101,BATATA INGLESA,3,GRELHADO(A)/BRASA/CHURRASCO,104,UNIDADE PEQUENA,87,PORCAO,70,1,Batata inglesa cozida - unidade pequena
6400101,BATATA INGLESA,4,ASSADO(A),12,COLHER DE ARROZ/SERVIR,103,UNIDADE,60,1,Batata inglesa cozida - colher de arroz cheia
6400101,BATATA INGLESA,4,ASSADO(A),16,COLHER DE SOPA,103,UNIDADE,30,1,Batata inglesa cozida - colher de sopa cheia
6400101,BATATA INGLESA,4,ASSADO(A),32,FATIA,103,UNIDADE,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,4,ASSADO(A),68,GRAMA,103,UNIDADE,1,15,Grama
6400101,BATATA INGLESA,4,ASSADO(A),81,PEDACO,103,UNIDADE,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,4,ASSADO(A),87,PORCAO,103,UNIDADE,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,4,ASSADO(A),94,QUILO,103,UNIDADE,1000,15,Quilo
6400101,BATATA INGLESA,4,ASSADO(A),103,UNIDADE,103,UNIDADE,140,1,Batata inglesa cozida - unidade média
6400101,BATATA INGLESA,4,ASSADO(A),104,UNIDADE PEQUENA,103,UNIDADE,70,1,Batata inglesa cozida - unidade pequena
6400101,BATATA INGLESA,5,FRITO(A),12,COLHER DE ARROZ/SERVIR,87,PORCAO,50,1,Batata inglesa frita - colher de arroz cheia
6400101,BATATA INGLESA,5,FRITO(A),16,COLHER DE SOPA,87,PORCAO,25,1,Batata inglesa frita - colher de sopa cheia
6400101,BATATA INGLESA,5,FRITO(A),17,CONCHA,87,PORCAO,65,1,Batata inglesa frita - escumadeira média cheia
6400101,BATATA INGLESA,5,FRITO(A),28,ESCUMADEIRA,87,PORCAO,65,1,Batata inglesa frita - escumadeira média cheia
6400101,BATATA INGLESA,5,FRITO(A),32,FATIA,87,PORCAO,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,5,FRITO(A),35,GARFADA,87,PORCAO,25,1,Batata inglesa frita - colher de sopa cheia
6400101,BATATA INGLESA,5,FRITO(A),68,GRAMA,87,PORCAO,1,15,Grama
6400101,BATATA INGLESA,5,FRITO(A),81,PEDACO,87,PORCAO,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,5,FRITO(A),82,PEGADOR,87,PORCAO,25,1,Batata inglesa frita - colher de sopa cheia
6400101,BATATA INGLESA,5,FRITO(A),85,PIRES,87,PORCAO,39,7,Batata inglesa frita - 1/2 prato de sobremesa
6400101,BATATA INGLESA,5,FRITO(A),87,PORCAO,87,PORCAO,110,2,Batata frita (palito) - porção Guia Alimentar
6400101,BATATA INGLESA,5,FRITO(A),88,PUNHADO,87,PORCAO,45,4,Batata frita - punhadinho
6400101,BATATA INGLESA,5,FRITO(A),91,PRATO DE SOBREMESA,87,PORCAO,78,7,Batata inglesa frita - prato de sobremesa
6400101,BATATA INGLESA,5,FRITO(A),92,PRATO FUNDO,87,PORCAO,156,7,Batata inglesa frita - 2 pratos de sobremesa
6400101,BATATA INGLESA,5,FRITO(A),93,PRATO RASO,87,PORCAO,78,7,Batata inglesa frita - prato de sobremesa
6400101,BATATA INGLESA,5,FRITO(A),94,QUILO,87,PORCAO,1000,15,Quilo
6400101,BATATA INGLESA,5,FRITO(A),96,RODELA,87,PORCAO,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,5,FRITO(A),103,UNIDADE,87,PORCAO,140,1,Batata inglesa cozida - unidade média
6400101,BATATA INGLESA,5,FRITO(A),104,UNIDADE PEQUENA,87,PORCAO,70,1,Batata inglesa cozida - unidade pequena
6400101,BATATA INGLESA,7,REFOGADO(A),12,COLHER DE ARROZ/SERVIR,16,COLHER DE SOPA,80,1,Batata inglesa corada - colher de arroz cheia
6400101,BATATA INGLESA,7,REFOGADO(A),16,COLHER DE SOPA,16,COLHER DE SOPA,30,1,Batata inglesa corada - colher de sopa cheia
6400101,BATATA INGLESA,7,REFOGADO(A),28,ESCUMADEIRA,16,COLHER DE SOPA,100,1,Batata inglesa corada - escumadeira média cheia
6400101,BATATA INGLESA,7,REFOGADO(A),68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6400101,BATATA INGLESA,7,REFOGADO(A),81,PEDACO,16,COLHER DE SOPA,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,7,REFOGADO(A),87,PORCAO,16,COLHER DE SOPA,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,7,REFOGADO(A),94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6400101,BATATA INGLESA,7,REFOGADO(A),103,UNIDADE,16,COLHER DE SOPA,80,1,Batata inglesa corada - unidade média
6400101,BATATA INGLESA,8,MOLHO VERMELHO,12,COLHER DE ARROZ/SERVIR,16,COLHER DE SOPA,80,1,Batata inglesa corada - colher de arroz cheia
6400101,BATATA INGLESA,8,MOLHO VERMELHO,16,COLHER DE SOPA,16,COLHER DE SOPA,30,1,Batata inglesa corada - colher de sopa cheia
6400101,BATATA INGLESA,8,MOLHO VERMELHO,17,CONCHA,16,COLHER DE SOPA,100,1,Batata inglesa corada - escumadeira média cheia
6400101,BATATA INGLESA,8,MOLHO VERMELHO,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6400101,BATATA INGLESA,8,MOLHO VERMELHO,81,PEDACO,16,COLHER DE SOPA,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,8,MOLHO VERMELHO,87,PORCAO,16,COLHER DE SOPA,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,8,MOLHO VERMELHO,92,PRATO FUNDO,16,COLHER DE SOPA,200,7,Batata inglesa cozida - 2 pratos de sobremesa
6400101,BATATA INGLESA,8,MOLHO VERMELHO,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6400101,BATATA INGLESA,8,MOLHO VERMELHO,103,UNIDADE,16,COLHER DE SOPA,80,1,Batata inglesa corada - unidade média
6400101,BATATA INGLESA,9,MOLHO BRANCO,68,GRAMA,103,UNIDADE,1,15,Grama
6400101,BATATA INGLESA,9,MOLHO BRANCO,94,QUILO,103,UNIDADE,1000,15,Quilo
6400101,BATATA INGLESA,9,MOLHO BRANCO,103,UNIDADE,103,UNIDADE,80,1,Batata inglesa corada - unidade média
6400101,BATATA INGLESA,10,AO ALHO E OLEO,16,COLHER DE SOPA,87,PORCAO,25,1,Batata inglesa frita - colher de sopa cheia
6400101,BATATA INGLESA,10,AO ALHO E OLEO,68,GRAMA,87,PORCAO,1,15,Grama
6400101,BATATA INGLESA,10,AO ALHO E OLEO,81,PEDACO,87,PORCAO,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,10,AO ALHO E OLEO,87,PORCAO,87,PORCAO,110,2,Batata frita (palito) - porção Guia Alimentar
6400101,BATATA INGLESA,10,AO ALHO E OLEO,94,QUILO,87,PORCAO,1000,15,Quilo
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,68,GRAMA,87,PORCAO,1,15,Grama
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,87,PORCAO,87,PORCAO,110,2,Batata frita (palito) - porção Guia Alimentar
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,94,QUILO,87,PORCAO,1000,15,Quilo
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,103,UNIDADE,87,PORCAO,140,1,Batata inglesa cozida - unidade média
6400101,BATATA INGLESA,11,COM MANTEIGA/OLEO,104,UNIDADE PEQUENA,87,PORCAO,70,1,Batata inglesa cozida - unidade pequena
6400101,BATATA INGLESA,13,ENSOPADO,12,COLHER DE ARROZ/SERVIR,12,COLHER DE ARROZ/SERVIR,80,1,Batata inglesa corada - colher de arroz cheia
6400101,BATATA INGLESA,13,ENSOPADO,14,COLHER DE CHA,12,COLHER DE ARROZ/SERVIR,7.5,1,Batata inglesa corada - 1/4 colher de sopa cheia
6400101,BATATA INGLESA,13,ENSOPADO,16,COLHER DE SOPA,12,COLHER DE ARROZ/SERVIR,30,1,Batata inglesa corada - colher de sopa cheia
6400101,BATATA INGLESA,13,ENSOPADO,17,CONCHA,12,COLHER DE ARROZ/SERVIR,100,1,Batata inglesa corada - escumadeira média cheia
6400101,BATATA INGLESA,13,ENSOPADO,28,ESCUMADEIRA,12,COLHER DE ARROZ/SERVIR,100,1,Batata inglesa corada - escumadeira média cheia
6400101,BATATA INGLESA,13,ENSOPADO,68,GRAMA,12,COLHER DE ARROZ/SERVIR,1,15,Grama
6400101,BATATA INGLESA,13,ENSOPADO,81,PEDACO,12,COLHER DE ARROZ/SERVIR,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,13,ENSOPADO,87,PORCAO,12,COLHER DE ARROZ/SERVIR,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,13,ENSOPADO,94,QUILO,12,COLHER DE ARROZ/SERVIR,1000,15,Quilo
6400101,BATATA INGLESA,13,ENSOPADO,96,RODELA,12,COLHER DE ARROZ/SERVIR,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,13,ENSOPADO,103,UNIDADE,12,COLHER DE ARROZ/SERVIR,80,1,Batata inglesa corada - unidade média
6400101,BATATA INGLESA,15,SOPA,68,GRAMA,81,PEDACO,1,15,Grama
6400101,BATATA INGLESA,15,SOPA,81,PEDACO,81,PEDACO,16,7,Batata inglesa cozida - pedaço pequeno
6400101,BATATA INGLESA,15,SOPA,94,QUILO,81,PEDACO,1000,15,Quilo
6400101,BATATA INGLESA,99,NAO SE APLICA,16,COLHER DE SOPA,103,UNIDADE,30,1,Batata inglesa cozida - colher de sopa cheia
6400101,BATATA INGLESA,99,NAO SE APLICA,68,GRAMA,103,UNIDADE,1,15,Grama
6400101,BATATA INGLESA,99,NAO SE APLICA,87,PORCAO,103,UNIDADE,90,2,Batata inglesa corada picada - porção Guia Alimentar
6400101,BATATA INGLESA,99,NAO SE APLICA,94,QUILO,103,UNIDADE,1000,15,Quilo
6400101,BATATA INGLESA,99,NAO SE APLICA,103,UNIDADE,103,UNIDADE,140,1,Batata inglesa cozida - unidade média
6400303,MANDIOQUINHA SALSA (BATATA BAROA),2,CROZIDO(A),16,COLHER DE SOPA,16,COLHER DE SOPA,35,1,Batata baroa cozida - colher de sopa cheia
6400303,MANDIOQUINHA SALSA (BATATA BAROA),2,CROZIDO(A),68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6400303,MANDIOQUINHA SALSA (BATATA BAROA),2,CROZIDO(A),94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6400303,MANDIOQUINHA SALSA (BATATA BAROA),2,CROZIDO(A),103,UNIDADE,16,COLHER DE SOPA,80,1,Batata baroa cozida - unidade média
6400303,MANDIOQUINHA SALSA (BATATA BAROA),7,REFOGADO(A),16,COLHER DE SOPA,16,COLHER DE SOPA,35,1,Batata baroa cozida - colher de sopa cheia
6400303,MANDIOQUINHA SALSA (BATATA BAROA),7,REFOGADO(A),68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6400303,MANDIOQUINHA SALSA (BATATA BAROA),7,REFOGADO(A),94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6400303,MANDIOQUINHA SALSA (BATATA BAROA),13,ENSOPADO,16,COLHER DE SOPA,16,COLHER DE SOPA,35,1,Batata baroa cozida - colher de sopa cheia
6400303,MANDIOQUINHA SALSA (BATATA BAROA),13,ENSOPADO,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6400303,MANDIOQUINHA SALSA (BATATA BAROA),13,ENSOPADO,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6400303,MANDIOQUINHA SALSA (BATATA BAROA),99,NAO SE APLICA,16,COLHER DE SOPA,16,COLHER DE SOPA,35,1,Batata baroa cozida - colher de sopa cheia
6400303,MANDIOQUINHA SALSA (BATATA BAROA),99,NAO SE APLICA,68,GRAMA,16,COLHER DE SOPA,1,15,Grama
6400303,MANDIOQUINHA SALSA (BATATA BAROA),99,NAO SE APLICA,94,QUILO,16,COLHER DE SOPA,1000,15,Quilo
6400304,CENOURA AMARELA (BATATA BAROA),99,NAO SE APLICA,12,COLHER DE ARROZ/SERVIR,12,COLHER DE ARROZ/SERVIR,55,1,Batata baroa - colher de arroz cheia picada
6400304,CENOURA AMARELA (BATATA BAROA),99,NAO SE APLICA,15,COLHER DE SOBREMESA,12,COLHER DE ARROZ/SERVIR,30,1,Batata baroa - colher de sobremesa cheia picada
6400304,CENOURA AMARELA (BATATA BAROA),99,NAO SE APLICA,16,COLHER DE SOPA,12,COLHER DE ARROZ/SERVIR,35,1,Batata baroa - colher de sopa cheia picada
6400304,CENOURA AMARELA (BATATA BAROA),99,NAO SE APLICA,17,CONCHA,12,COLHER DE ARROZ/SERVIR,110,1,Batata baroa - 2 colheres de arroz cheias picada
6400304,CENOURA AMARELA (BATATA BAROA),99,NAO SE APLICA,68,GRAMA,12,COLHER DE ARROZ/SERVIR,1,15,Grama
6400304,CENOURA AMARELA (BATATA BAROA),99,NAO SE APLICA,94,QUILO,12,COLHER DE ARROZ/SERVIR,1000,15,Quilo
6400304,CENOURA AMARELA (BATATA BAROA),99,NAO SE APLICA,104,UNIDADE PEQUENA,12,COLHER DE ARROZ/SERVIR,45,1,Batata baroa - unidade pequena
6400401,BATATA DOCE,1,CRU(A),68,GRAMA,103,UNIDADE,1,15,Grama
6400401,BATATA DOCE,1,CRU(A),94,QUILO,103,UNIDADE,1000,15,Quilo
6400401,BATATA DOCE,1,CRU(A),103,UNIDADE,103,UNIDADE,355,1,Batata doce cozida - unidade média
6400401,BATATA DOCE,2,CROZIDO(A),12,COLHER DE ARROZ/SERVIR,81,PEDACO,100,2,Batata doce cozida - colher de servir
6400401,BATATA DOCE,2,CROZIDO(A),16,COLHER DE SOPA,81,PEDACO,42,1,Batata doce cozida - colher de sopa cheia
6400401,BATATA DOCE,2,CROZIDO(A),17,CONCHA,81,PEDACO,100,2,Batata doce cozida - colher de servir
